;mz;intensity;RT.x;peak ID;HS IDs;series level;to ID;m/z increment;RT increment;HS cluster;Row Names;blank_1-A,1_01_11442'' [1];QC_1-A,2_01_11452'' [1];QC_1-A,2_01_11458'' [1];QC_1-A,2_01_11464'' [1];daf-2_001_1-C,1_01_11459'' [1];daf-2_002_1-C,2_01_11456'' [1];daf-2_003_1-C,3_01_11460'' [1];daf-2_004_1-C,4_01_11454'' [1];daf-2_005_1-C,5_01_11463'' [1];N2_001_1-B,1_01_11453'' [1];N2_002_1-B,2_01_11462'' [1];N2_003_1-B,3_01_11461'' [1];N2_004_1-B,4_01_11455'' [1];N2_005_1-B,5_01_11457'' [1];Row;Group;Size;Mass;Charge;RT.y;Base Peak;Adduct;TandemLCpart
595;584.4356412;999;35.23309262;2007;238/292;3/4;0;29.0204329/23.0212299;0.5954/0.673;238/292;Cluster_07065;2163.5925000000002;2219.119;1854.7083;2268.7927;2105.5225;1989.337;2135.7039;1789.1122;2074.971;1715.0703000000001;2364.4281999999998;2165.5454;2343.8186000000001;1878.8684000000001;Cluster_07065;NA;3;1166.856729;2;35.23309262;36989;NA;RP
596;584.4721779;999;37.47391175;2263;58;3;0;14.0156094;0.8494;58;Cluster_09160;3763.2705000000001;1671.1448;1606.2715;1672.8207;1711.7792999999999;1963.8706;1862.3154;1688.2737;1570.6702;1432.7537;1878.8693000000001;1926.2827;1523.855;1910.3938000000001;Cluster_09160;6030;2;583.4649019;1;37.47391175;36997;M+H;RP
597;585.4256723;999;33.42150702;1553;239;2;1458;29.0210108;0.5526;239;Cluster_07073;NaN;330.9692;320.89633;333.28394;366.33832000000001;362.77960000000002;366.2405;246.60332;368.43124;267.13184000000001;304.00301999999999;252.80718999999999;310.27267000000001;440.82810000000001;Cluster_07073;NA;2;1168.836792;2;33.42150702;37064;NA;RP
598;585.9051944;999;47.53849271;1663;81;3;0;14.0158146;0.104;81;Cluster_07075;11558.418;1337.6229;941.41895;1334.8646;968.71906000000001;1195.6519000000001;1112.1887999999999;762.58825999999999;903.30633999999998;1034.0337;1213.7819;1176.7748999999999;956.08460000000002;873.0249;Cluster_07075;NA;3;1169.795836;2;47.53849271;37093;NA;RP
599;586.2987796;999;30.02873042;185;171/295;1/1;209/120;23.9999594/26.0151912;0.275/0.8466;171/295;Cluster_04034;NaN;3567.549;3299.714;3572.128;2074.2964000000002;2592.3389000000002;3063.0205000000001;2053.2743999999998;2941.1462000000001;334.80907999999999;562.85850000000005;738.6182;1282.1956;1452.0244;Cluster_04034;6045;2;585.2915036;1;30.02873042;37117;M+H;RP
600;586.4145886;999;31.76629576;1476;327;7;667;22.0129424;0.0178;327;Cluster_07079;1409.8227999999999;534.13885;653.6397;538.7781;884.48839999999996;1014.932;918.68097;696.79094999999995;585.57587000000001;589.44524999999999;666.49383999999998;667.44920000000002;700.82854999999995;1051.819;Cluster_07079;NA;2;1170.814624;2;31.76629576;37153;NA;RP
601;588.3139525;999;31.11742021;10;207;1;51;26.0155509;0.6333;207;Cluster_04045;NaN;2229.713;2410.191;2230.788;1623.8779999999999;2166.4821999999999;2475.8184000000001;2100.2049999999999;2662.1060000000002;1636.1156000000001;1791.5255;1998.1309000000001;2460.5654;3474.4504000000002;Cluster_04045;6065;2;587.3066765;1;31.11742021;37261;M+H;RP
602;589.4920846;999;34.37755214;408;229;3;0;28.0317549;0.9854;229;Cluster_04049;NaN;17023.898;28039.707;16240.646;478.25524999999999;8330.8150000000005;4780.7380000000003;3264.1682000000001;3126.2793000000001;32360.91;19494.984;4693.5396000000001;3973.7406999999998;55649.714999999997;Cluster_04049;6078;4;588.4848086;1;34.37755214;37353;M+H;RP
603;590.4174434;999;32.38877234;2673;154;1;2348;23.0212078;0.7837;154;Cluster_07092;NaN;247.42664;183.24167;230.15712;283.02170000000001;287.67212000000001;207.83595;187.22673;163.50682;244.50636;175.04688999999999;256.35413;212.6696;220.92964000000001;Cluster_07092;NA;2;1178.820334;2;32.38877234;37412;NA;RP
604;591.4248978;999;32.0567213;2024;328;8;1779;22.0130142;0.0171;328;Cluster_07100;1040.3058000000001;534.3847;533.9843;534.40125;596.33203000000003;351.03354000000002;643.83929999999998;351.11407000000003;538.06464000000005;367.57227;594.17913999999996;661.90239999999994;466.04595999999998;533.44806000000005;Cluster_07100;NA;2;1180.835243;2;32.0567213;37468;NA;RP
605;591.4249795;999;33.2032077;2367;14/73/159;2/2/2;2230/1330/1458;13.007928/14.0159365/23.0216041;0.4366/1.0061/0.7959;14/73/159;Cluster_04060;1332.3179;1362.948;1059.4575;1427.9092;1283.6697999999999;1266.6732999999999;1329.8221000000001;980.31006000000002;1232.3916999999999;1264.9168999999999;1162.1170999999999;1436.867;957.50210000000004;1189.5935999999999;Cluster_04060;6092;2;590.4177035;1;33.2032077;37465;M+H;RP
606;592.4341088;999;33.98880124;2347;164;3;0;23.0216504;0.8033;164;Cluster_07108;21603.421999999999;27881.82;24120.916;28657.111;24754.23;28469.809000000001;24750.83;21593.969000000001;31348.044999999998;24822.361000000001;28927.437999999998;27346.293000000001;21430.724999999999;25843.363000000001;Cluster_07108;NA;5;1182.853665;2;33.98880124;37544;NA;RP
607;594.4944262;999;34.18217118;1769;36;1;741;14.0154034;0.7107;36;Cluster_09190;57345.85;22808.951;25451.752;23088.096;29623.826000000001;31267.370999999999;28282.865000000002;23610.787;24460.842000000001;25480.870999999999;26270.873;24366.687999999998;23819.355;31426.77;Cluster_09190;420;4;593.4871502;1;34.18217118;37705;M+H;RP
608;596.9267495;999;47.54037421;2506;189;3;0;25.0383524;0.113;189;Cluster_07135;3239.1338000000001;408.01245;291.35443;407.52344;248.60263;487.66539999999998;369.42165999999997;146.66927000000001;368.78680000000003;363.64659999999998;288.81787000000003;322.80626999999998;355.90195;227.32065;Cluster_07135;NA;2;1191.838946;2;47.54037421;37872;NA;RP
609;599.4239001;999;32.28778728;1383;29/42/143/144;1/1/2/3;2348/1845/1764;14.0153711/14.0153992/22.0131858/22.014168;0.9958/0.9958/0.0088/0.0021;29/42/143/144;Cluster_07146;NaN;283.25513;145.8505;294.88092;237.34739999999999;229.87380999999999;142.53560999999999;128.83941999999999;212.07678000000001;282.76931999999999;301.98293999999999;147.67017999999999;187.80074999999999;197.38200000000001;Cluster_07146;NA;2;1196.833247;2;32.28778728;38054;NA;RP
610;599.4411345;999;34.58334607;1191;306/320;3/4;567/567;29.0208487/29.0208389;0.648/0.5684;306/320;Cluster_11739;NaN;160.29492;103.95589;192.44841;175.45804000000001;NaN;NaN;120.81449000000001;152.26331999999999;119.62523;150.24798999999999;NaN;154.05109999999999;75.090289999999996;Cluster_11739;NA;2;1196.867716;2;34.58334607;38058;NA;RP
611;600.4297785;999;31.19038636;1607;290;3;2308;22.0130092;0.0283;290;Cluster_07159;NaN;138.48386;133.98022;139.65567;348.48534999999998;256.56484999999998;308.77800000000002;199.56476000000001;374.15447999999998;124.55953;445.51663000000002;418.88891999999998;168.24512999999999;197.96141;Cluster_07159;NA;2;1198.845004;2;31.19038636;38145;NA;RP
612;603.429012;999;41.29315307;254;269;3;0;34.0450213;1.0107;269;Cluster_09256;NaN;4381.273;5006.717;4194.106;228.84444999999999;790.61789999999996;988.31866000000002;1543.6824999999999;NaN;2459.4875000000002;3328.4402;11664.725;2466.0862000000002;3593.9458;Cluster_09256;6240;3;602.421736;1;41.29315307;38392;M+H;RP
613;604.4329936;999;33.73499655;2230;14;3;0;13.007928;0.4366;14;Cluster_11746;NaN;169.23132;166.38693;168.8917;352.51654000000002;NaN;194.00053;185.98172;144.19934000000001;279.39859999999999;192.89187999999999;210.21016;162.79553000000001;150.85675000000001;Cluster_11746;NA;2;1206.851434;2;33.73499655;38462;NA;RP
614;605.4415426;999;34.29924682;1330;73/241;3/3;0;14.0159365/29.0211648;1.0061/0.5388;73/241;Cluster_04117;10772.182000000001;10695.826;8800.967;11007.043;9506.2720000000008;11556.620999999999;12198.661;9177.384;10666.744000000001;10244.146000000001;10717.677;9833.4240000000009;9176.98;10057.941999999999;Cluster_04117;6260;2;604.4342666;1;34.29924682;38535;M+H;RP
615;608.4276508;999;31.78272758;667;327;8;0;22.0129424;0.0178;327;Cluster_07205;NaN;385.75082;436.60986;391.95145;674.98689999999999;883.6857;619.88409999999999;655.76324;544.71069999999997;423.31747000000001;521.87554999999998;601.70074;661.69635000000005;601.46550000000002;Cluster_07205;NA;2;1214.840749;2;31.78272758;38784;NA;RP
616;608.5092865;999;34.91169716;741;36;2;2274;14.0154034;0.7107;36;Cluster_09290;1268.4231;552.25934;444.71475;548.6618;350.17676;360.19472999999999;339.38092;369.89157;285.1558;339.99936000000002;341.80126999999999;463.51080000000002;355.48505;435.74799999999999;Cluster_09290;6296;2;607.5020105;1;34.91169716;38796;M+H;RP
617;610.2988056;999;30.31670448;209;171;2;179;23.9999594;0.275;171;Cluster_04145;NaN;5753.8926;6141.0596;5761.437;3392.9614000000001;4560.2152999999998;5510.42;4561.1157000000003;4945.4430000000002;6952.192;6867.4556000000002;10238.755999999999;17737.932000000001;17484.793000000001;Cluster_04145;433;3;609.2915296;1;30.31670448;38918;M+H;RP
618;610.4886973;999;47.46743645;1444;266;3;0;32.0718687;0.098;266;Cluster_04149;1654.3112000000001;576.028;436.98312;582.76086;498.61176;834.15279999999996;837.92125999999996;395.27258;672.65392999999995;481.62371999999999;506.86577999999997;677.69200000000001;564.63915999999995;512.25543000000005;Cluster_04149;6320;2;609.4814213;1;47.46743645;38943;M+H;RP
619;612.3143397;999;30.86544454;120;295;2;12;26.0151912;0.8466;295;Cluster_04166;NaN;40294.973;39496.57;40316.266;24792.338;28343.511999999999;34228.766000000003;29240.386999999999;36590;6074.9633999999996;8798.6839999999993;8791.4529999999995;3861.57;15921.635;Cluster_04166;436;4;611.3070637;1;30.86544454;39083;M+H;RP
620;613.4388696;999;32.06348074;1779;328;9;0;22.0130142;0.0171;328;Cluster_11762;NaN;301.27014;331.16986;302.05005;452.05221999999998;339.87761999999998;378.56330000000003;169.06332;183.87702999999999;265.60590000000002;370.35574000000003;336.81790000000001;332.71152000000001;301.89944000000003;Cluster_11762;NA;2;1224.863186;2;32.06348074;39206;NA;RP
621;613.438894;999;33.19270344;2348;29/154;2/2;763/2501;14.0153711/23.0212078;0.9958/0.7837;29/154;Cluster_04180;1100.2446;1161.8306;1067.5017;1176.8629;917.51513999999997;635.56934000000001;799.01764000000003;851.70650000000001;978.95960000000002;862.97280000000001;924.70690000000002;753.8433;791.63196000000005;748.79729999999995;Cluster_04180;6360;2;612.431618;1;33.19270344;39203;M+H;RP
622;613.4400102;999;33.35348234;1845;42;2;763;14.0153992;0.9958;42;Cluster_11761;NaN;58.726116;48.385998;58.255356;44.960239999999999;67.935760000000002;72.706019999999995;107.84161;33.047268000000003;53.68976;45.937420000000003;52.495987;73.711333999999994;45.591278000000003;Cluster_11761;NA;2;1224.865467;2;33.35348234;39204;NA;RP
623;614.3301567;999;31.73451815;51;170/207;1/2;12/242;23.9999519/26.0155509;0.0264/0.6333;170/207;Cluster_04183;NaN;40011.03;35384.75;40105.125;35419.42;45160;51045.625;41796.934000000001;52495.292999999998;74673.919999999998;77834.835999999996;92185.016000000003;55638.726999999999;135395.07999999999;Cluster_04183;440;4;613.3228807;1;31.73451815;39261;M+H;RP
624;614.4464638;999;33.97185477;1458;159/239;3/3;0;23.0216041/29.0210108;0.7959/0.5526;159/239;Cluster_07240;13814.433000000001;15530.192;13528.285;15805.01;13870.882;14903.838;15376.482;13323.273999999999;15884.718999999999;15599.007;14233.078;14129.968000000001;12495.710999999999;14164.425999999999;Cluster_07240;NA;4;1226.878375;2;33.97185477;39290;NA;RP
625;621.4359692;999;32.30463267;1764;48/143;1/3;1046;14.0153902/22.0131858;0.9766/0.0088;48/143;Cluster_11770;NaN;192.71646;176.16391;195.83617;186.95364000000001;NaN;136.19318999999999;98.204949999999997;209.98526000000001;106.56769;192.25468000000001;174.64519000000001;50.91554;177.8657;Cluster_11770;NA;2;1240.857385;2;32.30463267;39842;NA;RP
626;622.443214;999;31.21090213;2308;290;4;0;22.0130092;0.0283;290;Cluster_07287;NaN;210.27072;233.17726;216.30417;173.62039999999999;351.20916999999997;131.01906;NaN;165.71707000000001;221.31630000000001;185.67583999999999;159.82302999999999;86.467140000000001;317.95382999999998;Cluster_07287;NA;2;1242.871875;2;31.21090213;39919;NA;RP
627;622.5252611;999;35.60366657;2274;36;3;0;14.0154034;0.7107;36;Cluster_09355;17815.065999999999;7905.6367;7508.6357;7921.0093;8696.2510000000002;7855.8010000000004;8304.5750000000007;6916.3954999999996;6683.0590000000002;7087.8647000000001;7223.2573000000002;7541.0360000000001;7123.7875999999997;8801.1849999999995;Cluster_09355;451;3;621.5179851;1;35.60366657;39933;M+H;RP
628;624.5021113;999;33.53059588;1443;102;1;1007;14.0178543;0.6706;102;Cluster_09370;513.79443000000003;180.46616;264.5704;180.87167;465.40305000000001;485.54349999999999;420.88225999999997;310.9973;263.19945999999999;233.26756;242.68135000000001;423.81835999999998;336.83075000000002;459.03656000000001;Cluster_09370;6500;2;623.4948353;1;33.53059588;40057;M+H;RP
629;627.4546704;999;34.27939365;763;29/42;3/3;0;14.0153711/14.0153992;0.9958/0.9958;29/42;Cluster_07304;5362.5015000000003;6287.242;5297.409;6453.9004;6451.6356999999998;5734.6587;5570.0282999999999;4793.598;6424.5834999999997;5366.5789999999997;5902.2803000000004;5271.3393999999998;4742.9683000000005;4816.3545000000004;Cluster_07304;NA;3;1252.894788;2;34.27939365;40254;NA;RP
630;628.4611764;999;35.16643319;567;306/320;4/5;0;29.0208487/29.0208389;0.648/0.5684;306/320;Cluster_07312;850.24329999999998;697.77814;675.5352;702.122;726.33389999999997;657.88139999999999;645.00885000000005;580.38229999999999;779.88080000000002;575.57916;701.44806000000005;625.77030000000002;525.39689999999996;535.27295000000004;Cluster_07312;NA;2;1254.9078;2;35.16643319;40334;NA;RP
631;634.2986505;999;30.57869963;179;171;3;0;23.9999594;0.275;171;Cluster_04331;NaN;11608.704;10529.862;11632.209;5257.0214999999998;6669.1157000000003;7839.2837;6113.2744000000002;7234.2046;10802.468999999999;11224.138000000001;13719.915000000001;11640.82;18980.613000000001;Cluster_04331;466;3;633.2913745;1;30.57869963;40761;M+H;RP
632;635.4505442;999;33.18700621;1046;48;2;2488;14.0153902;0.9766;48;Cluster_07334;NaN;468.66022;351.9799;485.40436;348.08659999999998;464.99709999999999;404.09591999999998;412.53113000000002;587.23320000000001;323.72930000000002;340.85253999999998;473.2953;366.49698000000001;434.28557999999998;Cluster_07334;NA;2;1268.886535;2;33.18700621;40878;NA;RP
633;636.3112395;999;31.72900245;69;169;1;121;23.9998719;0.0329;169;Cluster_04343;NaN;5705.806;5354.7544;5684.3364;6577.8289999999997;8600.5120000000006;9056.1849999999995;8127.4315999999999;8610.2939999999999;11188.624;8250.9490000000005;8243.0139999999992;5903.9804999999997;15238.236999999999;Cluster_04343;440;2;613.3220185;1;31.72900245;40920;M+Na;RP
634;636.3138525;999;31.4871495;186;85;1;2914;14.0158892;0.4012;85;Cluster_13404;NaN;1140.1299;1114.0259;1140.05;602.58105;1086.808;1000.1956;806.47680000000003;985.59142999999995;1121.953;1293.7582;1336.9860000000001;1493.1543999999999;1737.9319;Cluster_13404;6645;2;635.3065765;1;31.4871495;40923;M+H;RP
635;636.3143953;999;30.92308557;80;32;1;2914;14.0151233;0.8178;32;Cluster_04345;NaN;11605.527;10793.973;11614.053;5462.8779999999997;7641.9214000000002;8697.2039999999997;7591.2060000000001;9618.9619999999995;12824.773999999999;15261.550999999999;19598.013999999999;23661.393;28895.041000000001;Cluster_04345;468;3;635.3071193;1;30.92308557;40922;M+H;RP
636;636.4598129;999;33.95618044;2501;154;3;0;23.0212078;0.7837;154;Cluster_04352;7297.2943999999998;7821.712;6897.7866;7940.8564;7470.0595999999996;7932.0913;7577.2826999999997;6730.2160000000003;7139.4643999999998;7745.1016;7497.0155999999997;7630.5604999999996;6616.0680000000002;7521.9380000000001;Cluster_04352;6654;2;635.4525369;1;33.95618044;40948;M+H;RP
637;638.3301086;999;31.76264142;12;170/295;2/3;20/169;23.9999519/26.0151912;0.0264/0.8466;170/295;Cluster_04361;NaN;28508.959;30042.479;28534.473;14064.548000000001;21635.771000000001;24192.078000000001;23639.648000000001;24203.895;59904.527000000002;58990.98;68634.45;92215.97;102924.984;Cluster_04361;470;4;637.3228326;1;31.76264142;41084;M+H;RP
638;638.5204477;999;34.17071423;1007;102;2;2329;14.0178543;0.6706;102;Cluster_09458;36661.777000000002;17707.152;16502.992;17592.291;20626.655999999999;18144.984;20278.634999999998;15093.663;15262.147000000001;19247.585999999999;19902.916000000001;20662.192999999999;16676.947;21288.807000000001;Cluster_09458;471;4;637.5131717;1;34.17071423;41115;M+H;RP
639;640.3450023;999;32.38400549;242;207;3;0;26.0155509;0.6333;207;Cluster_04363;NaN;2893.6226;3183.835;2891.1633;1613.1588999999999;1812.2174;2332.6244999999999;2516.9915000000001;2795.6264999999999;971.09673999999995;1227.5063;1213.4358;703.34069999999997;1974.3021000000001;Cluster_04363;6696;2;639.3377263;1;32.38400549;41240;M+H;RP
640;644.4928952;999;35.69938897;1277;89;1;1436;14.0161811;0.8327;89;Cluster_09500;1427.1045999999999;839.47455;723.09796;843.10864;855.28750000000002;694.08434999999997;905.93029999999999;763.24603000000002;1023.6231;822.28625;843.13239999999996;826.75099999999998;755.16296;663.72699999999998;Cluster_09500;451;2;621.5036742;1;35.69938897;41547;M+Na;RP
641;649.4667776;999;34.25784026;2488;48;3;0;14.0153902;0.9766;48;Cluster_07403;2527.9247999999998;2487.6782;2089.0913;2531.1104;2266.3047000000001;2448.1471999999999;2678.7730000000001;2379.8634999999999;2368.7039;2628.4856;2367.0329999999999;2305.2253000000001;2216.6462000000001;2569.6837999999998;Cluster_07403;NA;4;1296.919002;2;34.25784026;41873;NA;RP
642;650.3287239;999;31.82763806;2914;32/85;2/2;169/72;14.0151233/14.0158892;0.8178/0.4012;32/85;Cluster_09528;NaN;468.4185;382.9453;468.7664;NaN;NaN;NaN;NaN;NaN;823.12774999999999;754.41327000000001;976.34105999999997;615.53394000000003;1191.1215999999999;Cluster_09528;6799;2;649.3214479;1;31.82763806;41919;M+H;RP
643;652.2769806;999;31.72697332;2363;182;1;1961;24.0014452;0.0357;182;Cluster_09539;NaN;497.14197;512.5995;498.77823;772.58839999999998;955.81150000000002;1002.54297;836.14873999999998;1001.1294;1353.1858999999999;794.67269999999996;710.40350000000001;527.62932999999998;1278.5762999999999;Cluster_09539;488;2;651.2697046;1;31.72697332;42053;M+H;RP
644;652.5377918;999;34.87182188;2329;102;3;0;14.0178543;0.6706;102;Cluster_09543;2343.7593000000002;319.4769;243.3437;308.07355;272.00778000000003;336.31943000000001;192.35611;225.81485000000001;228.06936999999999;234.49051;222.02225999999999;316.32195999999999;324.37024000000002;195.89500000000001;Cluster_09543;6827;2;651.5305158;1;34.87182188;42087;M+H;RP
645;654.5149174;999;32.88280795;1166;70;1;1866;14.0155648;0.6648;70;Cluster_04438;4548.9525999999996;2175.501;2448.5837;2177.937;2283.2606999999998;2913.0945000000002;2122.2042999999999;2314.5214999999998;1931.5989999999999;2861.942;2187.87;2386.7424000000001;2485.7527;2583.9542999999999;Cluster_04438;491;3;653.5076414;1;32.88280795;42230;M+H;RP
646;654.52992;999;32.88841263;362;22;1;1866;13.9999857;0.6646;22;Cluster_09552;1369.1844000000001;541.55963;609.04224;543.284;597.04503999999997;663.04660000000001;503.44533999999999;546.16740000000004;679.40204000000006;718.96294999999998;582.96820000000002;789.25329999999997;797.42394999999999;941.6798;Cluster_09552;6844;2;653.522644;1;32.88841263;42235;M+H;RP
647;658.5099199;999;36.54586867;1436;89;2;1498;14.0161811;0.8327;89;Cluster_09576;3977.9495000000002;1780.0588;2204.6514;1770.9196;2035.2313999999999;2201.5230000000001;2287.4452999999999;1794.7815000000001;2002.5643;1885.8119999999999;1933.654;2041.1658;1900.5663999999999;2135.1277;Cluster_09576;6893;2;657.5026439;1;36.54586867;42531;M+H;RP
648;660.3110631;999;31.76497581;121;169;2;306;23.9998719;0.0329;169;Cluster_09588;NaN;3612.2573;2875.5706;3552.5664;2300.0408000000002;3395.3406;3640.7829999999999;3713.9119000000001;3593.7197000000001;6309.9059999999999;4641.1724000000004;4044.9535999999998;6082.7954;4247.2084999999997;Cluster_09588;470;2;637.3218421;1;31.76497581;42643;M+Na;RP
649;662.3300922;999;31.78727945;20;170;3;0;23.9999519;0.0264;170;Cluster_09602;NaN;78934.81;74235.11;78964.63;26090.307000000001;34666.906000000003;45228.53;43499.254000000001;49826.453000000001;100595.016;107811.69500000001;126772.414;91237.89;145256.89000000001;Cluster_09602;501;4;661.3228162;1;31.78727945;42792;M+H;RP
650;664.34467;999;32.55869448;169;32/295;3/4;0;14.0151233/26.0151912;0.8178/0.8466;32/295;Cluster_13460;NaN;287.4178;275.76257;287.87082;NaN;NaN;220.96852000000001;142.72958;275.56894;504.20618000000002;623.14795000000004;508.39508000000001;931.4117;905.46559999999999;Cluster_13460;6952;2;663.337394;1;32.55869448;42937;M+H;RP
